GDSC_Cell.line.name	LabCellLineID	GDSC_tissue_unified	MT.ND6	MT.CO2	MT.CYB	MT.ND2	MT.ND5	MT.CO1	MT.ND3	MT.ND4	MT.ND1	MT.ATP6	MT.CO3	MT.ND4L	MT.ATP8	MT.RNR1	MT.RNR2	mut_high	mut_high_mod	mut_trns	mut_rnrs	mut_atp6s	mut_atp8s	mut_cox1s	mut_cox2s	mut_cox3s	mut_cytbs	mut_nd1s	mut_nd2s	mut_nd3s	mut_nd4s	mut_nd4Ls	mut_nd5s	mut_nd6s	mut_atp6_atp8s	mut_cox1_2_3s	mut_ndxs	mut_chrs	CPI-613 Drug Response
NB1	1005	PERIPHERAL_NERVOUS_SYSTEM	11.8966729790107	14.574475268799	12.4759613668808	12.8126987639754	10.929258408637	13.4129667185809	13.2212850178105	13.0090412871865	12.4485035194688	13.4656939358628	13.9788891763616	13.1467277643489	16.0843101335978	1069.3	4896.58	0	1	0	1	0	0	0.25	0	0	1	0.2	0.136363636363636	0.333333333333333	0	0	0.0408163265306122	0.0606060606060606	0	0.25	0.333333333333333	1	0.0114754098360656
NB12	1332	PERIPHERAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0833333333333333	1	1	1	0	0	1	0	1	1	0.0833333333333333	0	0.181818181818182	0.125	0	0.0689655172413793	0.0833333333333333	0	1	0.181818181818182	1	0.285245901639344
NB5	1336	PERIPHERAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0909090909090909	1	1	1	0.947368421052632	0	0.291666666666667	0.954545454545455	0	1	0.153846153846154	0	1	0.0909090909090909	0	1	0	0.947368421052632	0.954545454545455	1	1	0.0502732240437158
NB6	1337	PERIPHERAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	1	0	1	0.0769230769230769	0	0.25	0	0	1	0.153846153846154	0.181818181818182	0	0	0	0	0.1	0.0769230769230769	0.25	0.181818181818182	1	0.00983606557377049
NB69	1338	PERIPHERAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0952380952380952	1	1	1	0	0	0.21875	0	0	1	0	1	0.25	0.0909090909090909	0	0	0	0	0.21875	1	1	0.00655737704918033
NB7	1339	PERIPHERAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0454545454545455	1	1	1	0	0	0.338028169014085	0	0.153846153846154	1	0.307692307692308	1	0.166666666666667	1	1	0.0909090909090909	0	0	0.338028169014085	1	1	0.422404371584699
NCC010	1342	KIDNEY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0	0	0.241379310344828	0	0	1	0.0666666666666667	0.25	0.32	0.931034482758621	0	0.943396226415094	0	0	0.241379310344828	0.943396226415094	1	NA
NCC021	1343	KIDNEY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.117647058823529	1	0.1	1	1	0.0909090909090909	0.230769230769231	0	0	1	0.192307692307692	0	1	0.222222222222222	0	0.133333333333333	0.0645161290322581	1	0.230769230769231	1	1	0.72896174863388
NCI-H1105	636	LUNG	12.0611348872696	13.3370643386847	11.0985585179384	11.6886000109991	11.129283016945	13.0543329816723	12.5224589312938	12.5457367534934	10.5325507392843	12.7180404777184	12.8405615817826	12.9610155182277	14.892163309862	582.547	1156.39	0.0206185567010309	1	0.390168970814132	0.999552171965965	0.988095238095238	0.0100755667506297	0.224770642201835	0.0392648287385129	0.32183908045977	1	0.182978723404255	0.247899159663866	0.181818181818182	0	0	0.0178127589063795	0	0.988095238095238	0.32183908045977	0.247899159663866	1	0.308196721311475
NCI-H128	1345	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	1	0	0.230769230769231	0	0	1	0	0	1	0	0	0	0	1	0.230769230769231	1	1	NA
NCI-H1304	1346	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0	0	1	1	0	1	1	1	0.241379310344828	0	0	0.0666666666666667	0	0	1	1	1	0.401639344262295
NCI-H1435	779	LUNG	11.641464745151	14.5547087515357	12.2850553754802	12.6400641360415	11.2021850574648	13.9879745242962	12.7092992527122	13.4018128311376	12.8552967658051	13.6257088430645	13.1673867825552	13.9414144709429	16.153294723926	889.319	6566.33	0.99976910644193	1	0.564371584699454	1	1	0	0.166666666666667	0.997364375137272	0.133858267716535	1	0.99976910644193	0.999466524406508	0.0880348868901608	0.12225636523266	0.0424111948331539	0.0333182230281052	0.99978079789566	1	0.997364375137272	0.99978079789566	1	0.571584699453552
NCI-H1436	592	LUNG	10.9373002489618	13.6137894644726	11.6208612880446	12.3724570004179	10.5089831848554	12.9319193901	12.9068342392328	12.835596481894	11.4256355353678	13.1123743429323	13.2021085150158	13.1485877988747	15.2968445290732	834.865	2068.62	0.126888217522659	1	0.999582289055973	1	0.944444444444444	0.00646950092421442	0.317745803357314	0.0458333333333333	0.126888217522659	1	0.142857142857143	1	0.109699769053118	0.00986078886310905	0.0117845117845118	0.125	0.00466417910447761	0.944444444444444	0.317745803357314	1	1	0.227322404371585
NCI-H1437	637	LUNG	11.5399826959649	14.340823716009	12.0503248323934	12.6769487652984	11.0351427478859	14.3232659121958	13.0785511300905	13.4988492065317	11.7764330324447	13.8370365435173	14.0680224785928	13.692942359312	16.0037814100316	1027.29	3800.87	0.0592165198906772	1	0.20042194092827	0.999788404570461	0.999397590361446	0.0833333333333333	0.225694444444444	0.125	0.232736572890026	1	0.999407231772377	0.99601593625498	0.999785315586088	0.416666666666667	0	0.99975074775673	0.0286746443892527	0.999397590361446	0.232736572890026	0.999785315586088	1	0.926775956284153
NCI-H146	638	LUNG	11.2823355468764	14.0945725784928	12.6700586903193	12.4264220166655	10.8144222465668	13.9637089185138	13.0007218713324	13.0199555256321	11.4768980585831	13.7214196570453	13.8064489278634	13.4087277805108	16.0144564220424	892.92	2615.78	0.00634517766497462	1	0.168789808917197	0.999733971801011	0.996732026143791	0.166666666666667	0.326530612244898	0.00480384307445957	0.111702127659574	1	0.147554459515002	0.259012016021362	0.250079541839007	0.999314755596163	0	0.999568500539374	0	0.996732026143791	0.326530612244898	0.999568500539374	0.999787955894826	0.638251366120219
NCI-H1623	780	LUNG	13.4136279290242	15.3536292976277	13.1672926886343	13.844117269588	12.8975240651824	15.2606990560831	14.2621682705701	14.8307627651978	13.815183130008	14.5790801838348	14.7075209084887	14.9576462152184	16.3735109186764	1685.43	8373.31	0	1	1	1	0	0	0.176470588235294	0	0	1	0	0.258064516129032	0.0689655172413793	0.1	0	0.153846153846154	0	0	0.176470588235294	0.258064516129032	1	0.581967213114754
NCI-H1688	1348	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0.125	1	0.315789473684211	1	0	1	0.169491525423729	0.989247311827957	1	0	0	0.973684210526316	0	1	1	1	1	0.854098360655738
NCI-H1694	1141	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.163265306122449	0.9997883373902	1	0.999786916684424	0.999323257387774	0	0.238095238095238	0	0.235334713595583	0.9997883373902	0.272727272727273	0.216867469879518	0.999348463459659	0.181818181818182	0	0.211538461538462	0	0.999323257387774	0.238095238095238	0.999348463459659	1	0.354098360655738
NCI-H1734	781	LUNG	11.8349450230622	14.4088604360248	12.398690257799	12.5279412133105	11.1440846192963	13.347898144596	12.5079184926296	12.96401589988	11.5755865165398	13.6897796293773	13.3004955642477	13.1620136104563	15.5255513950802	1079.64	2825.79	0.1	1	1	1	0.166666666666667	0	0.257142857142857	0	0	1	0.105263157894737	0	0.260869565217391	0.0952380952380952	0.181818181818182	0.0857142857142857	0.08	0.166666666666667	0.257142857142857	0.260869565217391	1	0.531147540983607
NCI-H1755	782	LUNG	11.5557874020838	14.5040120243981	12.3615874410645	13.2010518143033	11.4593803856594	14.2753970571162	12.9250165741188	12.9589876332982	12.0531113364596	13.9113919878435	13.515699838284	13.0732210831099	15.6880863571993	1475.8	5506.5	0.0506329113924051	1	1	1	0.266666666666667	0.02	0.233644859813084	0.132352941176471	1	1	0.230769230769231	0	0.0833333333333333	1	0	0.0794701986754967	0.0263157894736842	0.266666666666667	1	1	1	0.853005464480874
NCI-H1770	1349	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.642857142857143	1	0	1	0	0	0	0	0	1	0.142857142857143	0	0	0.111111111111111	0	0.642857142857143	0.0740740740740741	0	0	0.642857142857143	1	0.69672131147541
NCI-H1781	783	LUNG	11.244423301951	14.6663349750767	12.215563333637	12.9665415008067	10.8899601996586	13.7503929586436	12.9667577752985	13.444756089695	12.2995514763203	13.8928273812389	14.11235805151	13.4149494414743	15.6759019167055	791.893	2685.61	0.0526315789473684	1	1	1	0	0	0.333333333333333	0	0	1	0.2	1	0.254237288135593	0.0526315789473684	0	0.0363636363636364	0	0	0.333333333333333	1	1	0.60327868852459
NCI-H1836	1007	LUNG	12.4484260849707	13.9992953870234	12.7930749016628	13.085057450393	11.881458146958	14.177497401553	13.3352507683128	13.6207925735562	12.9006404259355	13.6536288334075	14.0896159942281	13.9024693313051	15.4604238986375	917.124	4492.74	0.08	1	0.999712147380541	1	0.999573196756295	0	0.275	0.00372538584353379	0.243589743589744	1	0.99904671115348	0.998719863452102	0.190891472868217	0.0205479452054795	0	0.00403054730589733	0	0.999573196756295	0.275	0.99904671115348	1	0.915300546448087
NCI-H1838	784	LUNG	11.40359793285	15.1877000226446	12.8113746935099	13.1612106305644	11.1109399930808	14.604553229079	13.4571243315408	13.5168080409048	12.5053897966843	14.2465921654418	14.4577014993465	12.9961909950881	15.5397949400772	2452.41	9087.47	0	1	1	1	0	0	0.258620689655172	0	0.087719298245614	1	0.227272727272727	0	0	0.82051282051282	0	1	0	0	0.258620689655172	1	1	0.901639344262295
NCI-H187	1350	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.846153846153846	1	0.88	0	0.222222222222222	0	0	1	0.272727272727273	0.117647058823529	0	0.181818181818182	0	0.166666666666667	0	0.88	0.222222222222222	0.272727272727273	1	0.678142076502732
NCI-H1876	640	LUNG	12.2208619666675	13.856230977342	12.6764640035426	12.5991689932194	11.6230584254057	13.7852481059455	13.1786804106189	12.856483888895	12.1233454607533	13.5111349294844	13.6254805504711	13.2536259238965	15.6911982623369	859.536	2475.52	0.0161290322580645	0.999544211485871	0.155688622754491	0.999744114636643	0.992647058823529	0	0.273333333333333	0.0149253731343284	0.0115384615384615	0.999544211485871	0.661971830985915	0.257602862254025	0.153981677237491	0.416666666666667	0	0.00575953923686105	0	0.992647058823529	0.273333333333333	0.661971830985915	1	0.50983606557377
NCI-H196	643	LUNG	11.8165037113895	13.7491361643361	12.3923979280683	11.7827116065246	10.9626068591211	13.664447284548	11.6381643649027	12.3989841210765	11.4053010444695	12.6069140916837	12.9355334129507	12.8100494067284	14.938752586543	577.317	3947.55	0	1	0.208121827411168	0.999495713565305	0.987654320987654	0.0268041237113402	0.198471514590088	0.072289156626506	1	0.999570999571	0.352941176470588	0.32258064516129	0.186959654178674	0.0163327526132404	0	0.0260549419427924	0	0.987654320987654	1	0.352941176470588	1	0.739344262295082
NCI-H1963	642	LUNG	12.1996110044575	13.8083609154328	11.4391036405795	12.2722215273266	11.456970381121	13.5455678436646	12.7377543523603	13.2408956555107	12.1199786096549	13.4621187980792	13.6148248502965	13.450953464713	15.4500191080015	1081.14	4101.72	0.0268180719980672	1	1	1	0.999253731343284	0.125	0.229050279329609	0	0.2	1	0.142857142857143	0.237442922374429	0.999570631172177	0	0	0.0268180719980672	0.0740740740740741	0.999253731343284	0.229050279329609	0.999570631172177	1	NA
NCI-H1993	1351	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11587982832618	1	1	1	0.993630573248408	0	1	0	0.228346456692913	1	0.16	0	0.992647058823529	0.26	0	0.118210862619808	0	0.993630573248408	1	0.992647058823529	1	0.978688524590164
NCI-H2029	644	LUNG	12.1822391498068	14.6251380438321	12.8364843610355	12.9894832019285	11.7176764230664	14.5496643581416	13.4658214556438	13.6689957520532	12.2822486593457	14.0620461377205	14.5316860514688	14.0097411574523	16.3791244921448	935.455	3027.34	0.0666666666666667	0.999789429353548	0.0913461538461538	0.999761620977354	0.9957805907173	0.181818181818182	0.183673469387755	0.0146103896103896	0.179824561403509	0.999789429353548	0.669191919191919	0.202247191011236	0.172596295207292	0	0	0.1	0.999582289055973	0.9957805907173	0.183673469387755	0.999582289055973	1	0.732786885245902
NCI-H2066	645	LUNG	1662.19	10080.7	4152.93	5279.22	1939.4	9599.29	3781.36	7343.71	2531.95	10634	10061.3	6062.27	8129.3	1209.2	4438.27	0.0625	0.99958324650969	0.239130434782609	1	0.995073891625616	0	0.288524590163934	0.08	0.215116279069767	0.99958324650969	0.113008130081301	0.263319672131148	0.254545454545455	0.00715137067938021	0	0.0714285714285714	0.00851970181043664	0.995073891625616	0.288524590163934	0.263319672131148	1	0.617486338797814
NCI-H2081	646	LUNG	11.0075879723192	14.3875461792702	11.9027519448502	13.217654833364	10.7643740238952	13.8970891283128	13.1856962308561	13.2636359903578	12.2806257975092	13.5454471816781	13.8849336479498	13.6517244331081	15.5128638913907	888.213	2963.45	0.00708502024291498	0.999789915966387	0.287037037037037	0.998658078368223	0.997509339975093	0.285714285714286	0.202888583218707	0.111111111111111	0.161764705882353	0.999789915966387	0.113801452784504	0.197368421052632	0.153680320295658	0.105263157894737	0.612167300380228	0.9960019990005	0.111111111111111	0.997509339975093	0.202888583218707	0.9960019990005	1	0.524590163934426
NCI-H209	647	LUNG	11.6659132350182	13.7901448269498	12.0526020121521	12.4338722825799	10.9956258417988	13.6114859432409	12.878395830457	13.3104707771276	11.7275801561677	13.0094787458881	12.867954362086	13.6069834703675	15.2590811901321	215.371	1049.37	0.0147965474722565	1	0.151917404129794	0.999501246882793	0.990066225165563	0	0.22258064516129	0.0163447251114413	0.242307692307692	1	0.138613861386139	0.194398682042834	0.460697553357626	0	0	0.153846153846154	0	0.990066225165563	0.242307692307692	0.460697553357626	1	0.459562841530055
NCI-H2110	785	LUNG	11.3228294976289	14.5947328120678	12.6703464347112	13.0588711467674	11.2138940217601	14.297489501161	12.9106427304696	13.4931048925391	12.8603692582253	13.7565563225241	14.865974859519	13.702822011777	16.0635425454995	1949.74	7281.92	1	1	1	1	1	0	0.275862068965517	0.0454545454545455	0.0677966101694915	1	1	1	1	0	0	1	1	1	0.275862068965517	1	1	0.781967213114754
NCI-H2135	1352	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0	0.166666666666667	0.206185567010309	0	0.0689655172413793	1	0.204081632653061	1	0.208333333333333	0.1	0	0.0869565217391304	0.0606060606060606	0.166666666666667	0.206185567010309	1	1	0.586338797814208
NCI-H2171	648	LUNG	12.1631779244042	14.4830599778717	12.4634477408336	13.2499874587412	11.4132047892526	13.7861675080207	13.2543938569087	13.5323559252888	12.4001055942352	13.6623345857407	13.9290734358768	13.9408641390496	15.832840578866	725.021	2505.66	0.133333333333333	0.999796416938111	0.287878787878788	0.999757340451347	0.996780128794848	0	0.997516042227282	0.181818181818182	0.40625	0.999796416938111	0.117717478052674	0.99922898997687	0.209748427672956	0.0606060606060606	0.0952380952380952	0.205128205128205	0.0392156862745098	0.996780128794848	0.997516042227282	0.99922898997687	1	0.701092896174863
NCI-H2196	649	LUNG	13.1483176863093	14.6298688498172	13.3828941688921	12.8014052398816	12.1951568637139	14.8886005702609	13.3003525603282	14.0525680508042	13.0483846965044	14.2676645375011	14.6531249720404	14.2651022184843	16.4473092755053	1130.95	5405.28	0.175091575091575	0.999545970488082	0.999561979851073	0.999395587790873	0.997326203208556	0	0.511627906976744	0	0.999545764251647	0.999330506583352	0.99933818663137	0.999545970488082	0.124092409240924	0.0526315789473684	0	0.175091575091575	0.05	0.997326203208556	0.999545764251647	0.999545970488082	1	0.566120218579235
NCI-H2227	650	LUNG	11.7277928520712	14.119346449399	12.3262890310018	12.67655215416	11.1151086935575	14.1039434298916	13.0343003283208	12.8776100644826	12.5325263889734	13.4303218668481	14.0636478678512	13.1473480423513	15.5589587534849	1437.07	5101.64	0.00792393026941363	0.999575911789652	0.126569037656904	0.999761734572314	0.997311827956989	0	0.305555555555556	0.998369438621011	0.999128666860296	0.999575911789652	0.1	0.244471744471744	0.16963503649635	0.44559362206421	0	0	0	0.997311827956989	0.999128666860296	0.44559362206421	1	NA
NCI-H2291	1010	LUNG	11.3310848840587	14.9217944577484	11.8470573460913	13.1812609830149	10.9963322488251	13.6866099507519	12.6747439890752	14.0130609125537	12.7629010497751	13.6647805859335	13.5126170236555	13.9785317197094	15.2381061374321	1240.08	2736.38	0.0555555555555556	1	0.980769230769231	1	0.181818181818182	0.0555555555555556	0.214723926380368	0	0	1	0.151162790697674	0.341463414634146	1	0.0512820512820513	0	1	0	0.181818181818182	0.214723926380368	1	1	0.939344262295082
NCI-H2342	787	LUNG	12.0590740146636	14.3584451653739	12.3197003424049	12.8613971296372	11.4832111694294	13.6410356707123	13.2035009523614	13.0055894637711	11.9249980234467	13.3022105065488	13.1661316920731	13.3582391004261	15.808436336665	939.306	2140.93	0	1	1	1	0.0714285714285714	0.272727272727273	0.290697674418605	0	0	1	0.142857142857143	0	0.318181818181818	0.043859649122807	0.0540540540540541	0.0465116279069767	0	0.272727272727273	0.290697674418605	0.318181818181818	1	0.59016393442623
NCI-H2347	788	LUNG	11.2761825772886	13.9178382318738	12.3222943576788	12.6761554339592	10.8091250015223	13.2562971585278	12.9785317197094	12.8068919294426	11.9336906549522	13.2657029415552	13.0574333485786	12.9847032668251	15.0359589098161	623.019	1264.46	0.0125	1	0	1	0	0	1	0.181818181818182	0.0289855072463768	1	0.115384615384615	0	0.294117647058824	0.0212765957446809	0	0.0222222222222222	0.0148148148148148	0	1	0.294117647058824	1	0.797814207650273
NCI-H2405	789	LUNG	11.8389675195634	14.3152911070237	12.1743951823877	12.1693300175336	11.3208569471163	13.775095822586	12.3146682061447	12.6110478581052	11.4937053691352	13.4189067312579	13.5100223588138	12.6057804339738	15.1967173777015	915.738	2192.34	0	1	0.0425531914893617	1	0	0	0	1	0.19047619047619	1	0.217391304347826	0.916666666666667	0	0.266666666666667	0	0.09375	0	0	1	0.916666666666667	1	0.42896174863388
NCI-H292	531	LUNG	12.9436503270705	15.7835098573426	13.7298331388484	13.3120320587449	12.5097007897102	15.2841734397256	13.2009752117046	14.7741693353182	12.091071691414	15.0738905083482	14.9985463584759	14.8757013631605	16.7513479137083	1370.82	4314.97	0	1	1	1	1	0	0	0	0.087719298245614	1	1	0.125	1	0.194444444444444	0	0.111111111111111	0	1	0.087719298245614	1	1	0.731693989071038
NCI-H3122	1013	LUNG	11.0556891530834	14.8887908053086	12.393819447944	12.4770245919108	11.6992254013152	13.6495930065879	13.6082548219779	13.0002289251411	12.4199601778479	13.0234771518304	14.154739011761	14.990547201761	15.6782425018155	632.274	2204.3	0	1	1	1	0.977272727272727	0.428571428571429	0.181818181818182	0	0	1	0.942857142857143	0	0.615384615384615	0.15	0	0.981818181818182	0	0.977272727272727	0.181818181818182	0.981818181818182	1	0.989071038251366
NCI-H345	1367	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.142857142857143	1	1	1	1	0	0.5625	0	0	1	0	0	0	0	0	0.142857142857143	0	1	0.5625	0.142857142857143	1	0.981967213114754
NCI-H378	1368	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.181818181818182	1	0	1	0	0	0.4	0	0.208333333333333	1	0.238095238095238	0	0.181818181818182	0.290322580645161	0	0.120481927710843	0	0	0.4	0.290322580645161	1	NA
NCI-H446	532	LUNG	11.4149494414743	14.3611898892284	11.5478103190466	11.4967539334459	10.8841705191084	13.5521887595571	12.3711776654677	13.0567562415269	10.528063348292	13.4303218668481	12.9683427983499	13.3501104433479	15.8091400780972	1263.53	6842.33	0.238031618793142	1	0.14639175257732	0.999760249340686	0.997634535777646	0	0.238031618793142	0.016728624535316	0.179347826086957	1	0.172413793103448	0.236686390532544	0.180760767054385	0.0833333333333333	0	1	0	0.997634535777646	0.238031618793142	1	1	0.0688524590163935
NCI-H508	886	LARGE_INTESTINE	12.8120368806426	15.4016128687856	13.8663130157022	14.2826540897264	12.1893612904658	14.5139742737407	14.6084858564953	13.7646642920733	13.4691330198296	14.7028761091219	15.2660544682984	13.9803181179575	16.6077926419192	2567.85	8855.21	0.0253704535249214	1	0.999104544436982	0.999780989925537	0.993192133131619	1	0.140377855887522	0.00574862816827802	0.133333333333333	1	0.0776874435411021	0.13141161509114	0.09946305292764	0.214285714285714	0	0.0253704535249214	0	1	0.140377855887522	0.214285714285714	1	NA
NCI-H510A	651	LUNG	12.1969401705428	13.9975323475264	12.0182697381315	12.6673776974195	11.6165028973454	14.2511125172662	13.4701504352744	13.6411485974112	12.6541213277626	13.2727318313398	13.8501868376458	13.7935017074595	15.5145907837457	1010.4	4177.83	0.00941619585687382	1	0.999791188139486	1	0.986970684039088	0	0.997359735973597	0.0190249702734839	0.251748251748252	1	1	0.999151823579305	0.198485326601452	0.00792800514248982	0	0.105263157894737	0.181818181818182	0.986970684039088	0.997359735973597	1	1	0.306010928961749
NCI-H524	652	LUNG	11.2931267402719	13.4679875691613	11.7570149099042	12.2644426002266	10.6026060842185	13.4437206006566	12.7652239301173	13.0685767701925	11.7793500173317	13.2490838161102	13.2680448369068	13.2789285346298	15.4192030908679	506.527	1125.94	0.0133511348464619	1	0.101907032181168	0.999758045003629	0.995633187772926	0.00594405594405594	0.173232454996087	0.0704	0.106194690265487	0.999778761061947	1	0.125628140703518	0.999323715058611	0	0	0.999503845199702	0.0155302111138073	0.995633187772926	0.173232454996087	1	1	0.424043715846994
NCI-H526	533	LUNG	12.4130989849153	13.4916026066961	12.0643385918828	11.9372634619397	11.527965641134	13.7660112012546	12.5413628599997	13.376532412848	12.406178426415	12.8266080687302	13.043745033834	13.7606160031563	15.1023448302481	349.999	2250.97	0.00688637481554353	0.999781420765027	0.120104438642298	0.999769425870417	0.992	0	0.99957255823894	0.0113408939292862	0.216	0.999781420765027	0.266666666666667	0.239934264585045	0.204953560371517	0.176470588235294	0	0.00688637481554353	0	0.992	0.99957255823894	0.266666666666667	1	0.697267759562842
NCI-H596	689	LUNG	12.1190383735143	14.5896511465148	12.1551977156958	12.0254510510913	11.3247993548187	13.1136282303084	11.6427737625331	13.3247431104944	11.1522848423066	13.0334574165621	13.148381246757	13.3998119593257	14.8799182314631	1409.77	4397.94	0.0363636363636364	1	0.181818181818182	0.999258343634116	0.990338164251208	0	0.223776223776224	0.996537545985717	0.428571428571429	0.999787550456766	1	0.193798449612403	0.999365213711384	0.272727272727273	0	0.999742467164563	0	0.990338164251208	0.996537545985717	1	1	0.767213114754098
NCI-H64	1371	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538461538461538	1	1	1	0.931034482758621	0	0.538461538461538	0	0	1	0.5	0	1	0.12	0	1	0	0.931034482758621	0.538461538461538	1	1	0.66120218579235
NCI-H69	653	LUNG	11.612177385881	13.9365459274562	12.0532471259124	12.6927026709669	11.3420190931598	13.7039035734447	12.9078107715862	12.964719904531	11.6808869207197	13.5846102372495	13.7839190454729	13.3575520046181	15.7491361643361	1984.13	3409.56	0.00938967136150235	1	1	0.999755859375	0.98220640569395	0.0909090909090909	0.294117647058824	0.00499001996007984	1	0.999786598378148	0.13681592039801	0.251700680272109	0.177595628415301	0.333333333333333	0.117647058823529	0.99978462201163	0	0.98220640569395	1	0.99978462201163	1	0.591256830601093
NCI-H716	791	LARGE_INTESTINE	12.3191358083284	14.7735513464285	12.5716815496835	13.0005282339868	11.3641346550081	13.483689838192	13.2328256165262	13.4563544151083	12.1239920322878	13.772211461672	13.8882675985557	13.8585638629724	15.8917599744863	1130.34	6496.09	0.152542372881356	1	0	1	0	0	0.166666666666667	0	0.0263157894736842	1	0.393939393939394	0	0	0.1	0	0.224137931034483	0.120481927710843	0	0.166666666666667	0.393939393939394	1	0.814207650273224
NCI-H720	1372	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.478260869565217	1	0	1	0.24390243902439	0	0	1	0.25	1	0	1	0	1	0	1	0.24390243902439	1	1	0.289071038251366
NCI-H748	1374	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.727272727272727	1	0.153846153846154	1	1	0	0	0	0	1	0.0909090909090909	0	1	0.727272727272727	0	0.111111111111111	0	1	0	1	1	NA
NCI-H82	792	LUNG	11.8479577704165	13.8897891279733	11.554876594598	11.9339487828118	11.3416300093299	13.6697708885255	12.7899003852276	12.7634198741921	11.4573808790725	13.11731842601	13.5394011790281	13.0437962880469	15.4072345648789	819.88	2293.33	0.00648103696591455	0.999583333333333	0.999795039967206	0.999721215500418	0.996946564885496	0	0.315288220551378	0.00560586459680897	0.999577702702703	0.999583333333333	0.137944066515495	0.262652146060218	0.256773399014778	0.235294117647059	0	0.0901639344262295	0	0.996946564885496	0.999577702702703	0.262652146060218	1	0.768852459016393
NCI-H838	690	LUNG	11.2922641079295	13.1215173290194	11.5745935273376	12.2899612301655	10.9967559270742	12.3027531469016	13.3671416945524	11.7669015428866	11.062720767165	12.37506659026	12.9759195995473	12.133688097885	14.6586020110044	5232.47	7734.43	0.241605839416058	0.999566724436742	0.651127049180328	0.999761507274028	0.994897959183674	0	0.241605839416058	0.0403155127081507	0.2	0.999566724436742	0.961145194274029	0.169258920402562	0.406732117812062	0.133333333333333	0	0.1	0	0.994897959183674	0.241605839416058	0.961145194274029	1	0.582513661202186
NCI-H841	654	LUNG	11.9420012603316	15.2747421300984	12.7731185966433	13.1293313206578	11.3070869376351	13.519390541348	14.0449063490961	13.657430108963	11.9910966277082	13.9667757967095	14.0882085271459	14.065752701817	16.594951447499	1425.51	7482.39	0.103291316526611	1	0.99957264957265	1	0.996062992125984	0.103291316526611	0.20162932790224	0	0.198594024604569	0.999778956675508	1	1	0.120117474302496	0.0171890798786653	0	0.142857142857143	0.250500111135808	0.996062992125984	0.20162932790224	1	0.9997564539698	0.108196721311475
NCI-H847	1376	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0.307650273224044
NCI-H929	793	HAEMATOPOIETIC_AND_LYMPHOID	11.4932049893296	13.7415723195185	11.384459997605	11.402479172215	10.959205043075	12.77423111965	11.7393165104126	12.4030652978883	10.3464029228395	12.9218409370745	12.8802914053546	12.6564919014526	14.6043215638773	842.768	1944.75	0.647058823529412	1	0.851851851851852	1	0.142857142857143	0	0.2	0	0.928571428571429	1	0.333333333333333	0	0.272727272727273	0.647058823529412	0	0	0	0.142857142857143	0.928571428571429	0.647058823529412	1	NA
NEC8	1377	TESTIS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0	1	0.956521739130435	0	0	1	0	0	1	1	0	0	0	1	0.956521739130435	1	1	0.267213114754098
